x,y,z
-1.100544e+01,-1.376011e+01,2.671073e+01
-1.103285e+01,-1.376012e+01,2.679102e+01
-1.105999e+01,-1.375927e+01,2.687147e+01
-1.108684e+01,-1.375756e+01,2.695206e+01
-1.111340e+01,-1.375499e+01,2.703278e+01
-1.113967e+01,-1.375155e+01,2.711361e+01
-1.116563e+01,-1.374723e+01,2.719454e+01
-1.119130e+01,-1.374204e+01,2.727556e+01
-1.121665e+01,-1.373596e+01,2.735665e+01
-1.124168e+01,-1.372900e+01,2.743780e+01
-1.126639e+01,-1.372114e+01,2.751898e+01
-1.129077e+01,-1.371239e+01,2.760020e+01
-1.131482e+01,-1.370275e+01,2.768143e+01
-1.133853e+01,-1.369220e+01,2.776265e+01
-1.136189e+01,-1.368074e+01,2.784385e+01
-1.138491e+01,-1.366838e+01,2.792502e+01
-1.140756e+01,-1.365511e+01,2.800614e+01
-1.142985e+01,-1.364093e+01,2.808719e+01
-1.145178e+01,-1.362584e+01,2.816816e+01
-1.147333e+01,-1.360983e+01,2.824904e+01
-1.149451e+01,-1.359290e+01,2.832980e+01
-1.151530e+01,-1.357506e+01,2.841043e+01
-1.153570e+01,-1.355630e+01,2.849091e+01
-1.155571e+01,-1.353662e+01,2.857123e+01
-1.157532e+01,-1.351602e+01,2.865138e+01
-1.159452e+01,-1.349451e+01,2.873132e+01
-1.161332e+01,-1.347208e+01,2.881106e+01
-1.163170e+01,-1.344873e+01,2.889057e+01
-1.164966e+01,-1.342446e+01,2.896984e+01
-1.166719e+01,-1.339928e+01,2.904884e+01
-1.168430e+01,-1.337319e+01,2.912757e+01
-1.170097e+01,-1.334619e+01,2.920600e+01
-1.171720e+01,-1.331828e+01,2.928412e+01
-1.173299e+01,-1.328946e+01,2.936192e+01
-1.174833e+01,-1.325974e+01,2.943937e+01
-1.176321e+01,-1.322912e+01,2.951646e+01
-1.177764e+01,-1.319761e+01,2.959318e+01
-1.179161e+01,-1.316520e+01,2.966950e+01
-1.180511e+01,-1.313190e+01,2.974541e+01
-1.181815e+01,-1.309773e+01,2.982090e+01
-1.183070e+01,-1.306267e+01,2.989594e+01
-1.184278e+01,-1.302674e+01,2.997053e+01
-1.185438e+01,-1.298995e+01,3.004464e+01
-1.186549e+01,-1.295229e+01,3.011826e+01
-1.187612e+01,-1.291378e+01,3.019138e+01
-1.188625e+01,-1.287441e+01,3.026397e+01
-1.189588e+01,-1.283421e+01,3.033602e+01
-1.190501e+01,-1.279317e+01,3.040752e+01
-1.191364e+01,-1.275130e+01,3.047845e+01
-1.192176e+01,-1.270861e+01,3.054879e+01
-1.192938e+01,-1.266512e+01,3.061853e+01
-1.193648e+01,-1.262081e+01,3.068766e+01
-1.194306e+01,-1.257571e+01,3.075616e+01
-1.194913e+01,-1.252983e+01,3.082401e+01
-1.195468e+01,-1.248317e+01,3.089120e+01
-1.195970e+01,-1.243574e+01,3.095771e+01
-1.196420e+01,-1.238755e+01,3.102354e+01
-1.196816e+01,-1.233862e+01,3.108867e+01
-1.197160e+01,-1.228895e+01,3.115307e+01
-1.197451e+01,-1.223855e+01,3.121675e+01
-1.197688e+01,-1.218744e+01,3.127968e+01
-1.197872e+01,-1.213562e+01,3.134185e+01
-1.198002e+01,-1.208311e+01,3.140326e+01
-1.198078e+01,-1.202991e+01,3.146388e+01
-1.198100e+01,-1.197605e+01,3.152370e+01
-1.198068e+01,-1.192153e+01,3.158272e+01
-1.197982e+01,-1.186637e+01,3.164091e+01
-1.197841e+01,-1.181057e+01,3.169828e+01
-1.197646e+01,-1.175415e+01,3.175479e+01
-1.197397e+01,-1.169713e+01,3.181046e+01
-1.197093e+01,-1.163951e+01,3.186526e+01
-1.196734e+01,-1.158131e+01,3.191918e+01
-1.196321e+01,-1.152255e+01,3.197221e+01
-1.195853e+01,-1.146323e+01,3.202435e+01
-1.195330e+01,-1.140337e+01,3.207558e+01
-1.194753e+01,-1.134299e+01,3.212589e+01
-1.194121e+01,-1.128210e+01,3.217528e+01
-1.193435e+01,-1.122072e+01,3.222373e+01
-1.192694e+01,-1.115885e+01,3.227124e+01
-1.191898e+01,-1.109652e+01,3.231780e+01
-1.191049e+01,-1.103374e+01,3.236340e+01
-1.190145e+01,-1.097052e+01,3.240803e+01
-1.189187e+01,-1.090688e+01,3.245168e+01
-1.188175e+01,-1.084283e+01,3.249435e+01
-1.187109e+01,-1.077839e+01,3.253604e+01
-1.185990e+01,-1.071358e+01,3.257673e+01
-1.184817e+01,-1.064841e+01,3.261642e+01
-1.183590e+01,-1.058290e+01,3.265510e+01
-1.182311e+01,-1.051706e+01,3.269277e+01
-1.180978e+01,-1.045090e+01,3.272943e+01
-1.179593e+01,-1.038445e+01,3.276506e+01
-1.178155e+01,-1.031772e+01,3.279967e+01
-1.176665e+01,-1.025073e+01,3.283324e+01
-1.175124e+01,-1.018349e+01,3.286579e+01
-1.173530e+01,-1.011601e+01,3.289730e+01
-1.171885e+01,-1.004832e+01,3.292776e+01
-1.170189e+01,-9.980423e+00,3.295719e+01
-1.168442e+01,-9.912345e+00,3.298557e+01
-1.166645e+01,-9.844097e+00,3.301291e+01
-1.164798e+01,-9.775696e+00,3.303919e+01
-1.162901e+01,-9.707158e+00,3.306443e+01
-1.160954e+01,-9.638498e+00,3.308862e+01
-1.158959e+01,-9.569733e+00,3.311176e+01
-1.156915e+01,-9.500878e+00,3.313384e+01
-1.154822e+01,-9.431948e+00,3.315488e+01
-1.152682e+01,-9.362960e+00,3.317486e+01
-1.150495e+01,-9.293928e+00,3.319379e+01
-1.148260e+01,-9.224868e+00,3.321168e+01
-1.145979e+01,-9.155796e+00,3.322852e+01
-1.143652e+01,-9.086726e+00,3.324431e+01
-1.141280e+01,-9.017674e+00,3.325906e+01
-1.138862e+01,-8.948655e+00,3.327276e+01
-1.136400e+01,-8.879683e+00,3.328543e+01
-1.133894e+01,-8.810773e+00,3.329706e+01
-1.131344e+01,-8.741940e+00,3.330765e+01
-1.128751e+01,-8.673198e+00,3.331722e+01
-1.126116e+01,-8.604562e+00,3.332576e+01
-1.123438e+01,-8.536046e+00,3.333328e+01
-1.120719e+01,-8.467663e+00,3.333978e+01
-1.117959e+01,-8.399427e+00,3.334527e+01
-1.115159e+01,-8.331352e+00,3.334974e+01
-1.112319e+01,-8.263452e+00,3.335322e+01
-1.109440e+01,-8.195740e+00,3.335569e+01
-1.106522e+01,-8.128229e+00,3.335718e+01
-1.103566e+01,-8.060931e+00,3.335767e+01
-1.100572e+01,-7.993860e+00,3.335719e+01
-1.097542e+01,-7.927028e+00,3.335573e+01
-1.094476e+01,-7.860448e+00,3.335330e+01
-1.091374e+01,-7.794130e+00,3.334990e+01
-1.088237e+01,-7.728088e+00,3.334556e+01
-1.085066e+01,-7.662333e+00,3.334026e+01
-1.081860e+01,-7.596877e+00,3.333403e+01
-1.078622e+01,-7.531730e+00,3.332686e+01
-1.075352e+01,-7.466904e+00,3.331877e+01
-1.072049e+01,-7.402409e+00,3.330975e+01
-1.068716e+01,-7.338256e+00,3.329983e+01
-1.065352e+01,-7.274455e+00,3.328901e+01
-1.061958e+01,-7.211017e+00,3.327729e+01
-1.058535e+01,-7.147951e+00,3.326469e+01
-1.055083e+01,-7.085267e+00,3.325121e+01
-1.051604e+01,-7.022975e+00,3.323686e+01
-1.048097e+01,-6.961082e+00,3.322166e+01
-1.044564e+01,-6.899599e+00,3.320560e+01
-1.041005e+01,-6.838534e+00,3.318870e+01
-1.037422e+01,-6.777896e+00,3.317098e+01
-1.033813e+01,-6.717692e+00,3.315243e+01
-1.030181e+01,-6.657930e+00,3.313306e+01
-1.026526e+01,-6.598619e+00,3.311290e+01
-1.022848e+01,-6.539765e+00,3.309194e+01
-1.019148e+01,-6.481376e+00,3.307019e+01
-1.015428e+01,-6.423459e+00,3.304768e+01
-1.011687e+01,-6.366020e+00,3.302439e+01
-1.007926e+01,-6.309067e+00,3.300036e+01
-1.004147e+01,-6.252604e+00,3.297558e+01
-1.000349e+01,-6.196639e+00,3.295006e+01
-9.965333e+00,-6.141177e+00,3.292382e+01
-9.927008e+00,-6.086224e+00,3.289687e+01
-9.888520e+00,-6.031784e+00,3.286921e+01
-9.849875e+00,-5.977863e+00,3.284086e+01
-9.811082e+00,-5.924466e+00,3.281183e+01
-9.772145e+00,-5.871597e+00,3.278212e+01
-9.733073e+00,-5.819261e+00,3.275175e+01
-9.693871e+00,-5.767462e+00,3.272072e+01
-9.654547e+00,-5.716203e+00,3.268906e+01
-9.615106e+00,-5.665489e+00,3.265676e+01
-9.575557e+00,-5.615323e+00,3.262384e+01
-9.535904e+00,-5.565708e+00,3.259031e+01
-9.496155e+00,-5.516647e+00,3.255618e+01
-9.456316e+00,-5.468143e+00,3.252145e+01
-9.416394e+00,-5.420199e+00,3.248615e+01
-9.376394e+00,-5.372817e+00,3.245028e+01
-9.336324e+00,-5.325999e+00,3.241384e+01
-9.296190e+00,-5.279747e+00,3.237686e+01
-9.255997e+00,-5.234064e+00,3.233933e+01
-9.215753e+00,-5.188950e+00,3.230128e+01
-9.175463e+00,-5.144407e+00,3.226270e+01
-9.135134e+00,-5.100437e+00,3.222362e+01
-9.094771e+00,-5.057040e+00,3.218403e+01
-9.054381e+00,-5.014217e+00,3.214396e+01
-9.013970e+00,-4.971970e+00,3.210340e+01
-8.973543e+00,-4.930298e+00,3.206238e+01
-8.933107e+00,-4.889202e+00,3.202089e+01
-8.892667e+00,-4.848681e+00,3.197895e+01
-8.852229e+00,-4.808737e+00,3.193657e+01
-8.811799e+00,-4.769369e+00,3.189376e+01
-8.771383e+00,-4.730576e+00,3.185053e+01
-8.730985e+00,-4.692359e+00,3.180688e+01
-8.690612e+00,-4.654716e+00,3.176283e+01
-8.650269e+00,-4.617646e+00,3.171839e+01
-8.609961e+00,-4.581150e+00,3.167356e+01
-8.569694e+00,-4.545225e+00,3.162836e+01
-8.529474e+00,-4.509871e+00,3.158278e+01
-8.489304e+00,-4.475086e+00,3.153685e+01
-8.449191e+00,-4.440870e+00,3.149057e+01
-8.409139e+00,-4.407219e+00,3.144395e+01
-8.369154e+00,-4.374133e+00,3.139699e+01
-8.329241e+00,-4.341610e+00,3.134971e+01
-8.289403e+00,-4.309648e+00,3.130212e+01
-8.249647e+00,-4.278245e+00,3.125422e+01
-8.209977e+00,-4.247399e+00,3.120602e+01
-8.170397e+00,-4.217107e+00,3.115753e+01
-8.130913e+00,-4.187367e+00,3.110876e+01
-8.091528e+00,-4.158177e+00,3.105972e+01
-8.052247e+00,-4.129534e+00,3.101041e+01
-8.013075e+00,-4.101436e+00,3.096084e+01
-7.974016e+00,-4.073880e+00,3.091101e+01
-7.935074e+00,-4.046862e+00,3.086095e+01
-7.896253e+00,-4.020381e+00,3.081065e+01
-7.857557e+00,-3.994433e+00,3.076012e+01
-7.818992e+00,-3.969016e+00,3.070937e+01
-7.780559e+00,-3.944125e+00,3.065841e+01
-7.742264e+00,-3.919759e+00,3.060724e+01
-7.704110e+00,-3.895913e+00,3.055587e+01
-7.666102e+00,-3.872584e+00,3.050430e+01
-7.628241e+00,-3.849770e+00,3.045255e+01
-7.590533e+00,-3.827466e+00,3.040063e+01
-7.552981e+00,-3.805670e+00,3.034852e+01
-7.515588e+00,-3.784377e+00,3.029626e+01
-7.478358e+00,-3.763585e+00,3.024383e+01
-7.441294e+00,-3.743288e+00,3.019125e+01
-7.404399e+00,-3.723485e+00,3.013852e+01
-7.367677e+00,-3.704171e+00,3.008565e+01
-7.331130e+00,-3.685343e+00,3.003265e+01
-7.294762e+00,-3.666996e+00,2.997952e+01
-7.258576e+00,-3.649127e+00,2.992626e+01
-7.222574e+00,-3.631733e+00,2.987289e+01
-7.186760e+00,-3.614808e+00,2.981940e+01
-7.151136e+00,-3.598351e+00,2.976581e+01
-7.115705e+00,-3.582355e+00,2.971212e+01
-7.080470e+00,-3.566819e+00,2.965833e+01
-7.045433e+00,-3.551737e+00,2.960445e+01
-7.010597e+00,-3.537106e+00,2.955049e+01
-6.975964e+00,-3.522922e+00,2.949644e+01
-6.941537e+00,-3.509180e+00,2.944233e+01
-6.907317e+00,-3.495878e+00,2.938814e+01
-6.873309e+00,-3.483011e+00,2.933389e+01
-6.839512e+00,-3.470574e+00,2.927957e+01
-6.805930e+00,-3.458565e+00,2.922520e+01
-6.772566e+00,-3.446979e+00,2.917078e+01
-6.739419e+00,-3.435811e+00,2.911632e+01
-6.706494e+00,-3.425059e+00,2.906181e+01
-6.673791e+00,-3.414718e+00,2.900726e+01
-6.641313e+00,-3.404784e+00,2.895268e+01
-6.609061e+00,-3.395253e+00,2.889807e+01
-6.577038e+00,-3.386121e+00,2.884344e+01
-6.545244e+00,-3.377385e+00,2.878878e+01
-6.513681e+00,-3.369039e+00,2.873411e+01
-6.482351e+00,-3.361082e+00,2.867943e+01
-6.451256e+00,-3.353507e+00,2.862473e+01
-6.420397e+00,-3.346313e+00,2.857003e+01
-6.389775e+00,-3.339494e+00,2.851533e+01
-6.359392e+00,-3.333047e+00,2.846063e+01
-6.329248e+00,-3.326968e+00,2.840593e+01
-6.299346e+00,-3.321253e+00,2.835125e+01
-6.269687e+00,-3.315899e+00,2.829657e+01
-6.240271e+00,-3.310901e+00,2.824191e+01
-6.211100e+00,-3.306257e+00,2.818727e+01
-6.182174e+00,-3.301961e+00,2.813265e+01
-6.153496e+00,-3.298011e+00,2.807806e+01
-6.125065e+00,-3.294403e+00,2.802349e+01
-6.096883e+00,-3.291134e+00,2.796896e+01
-6.068950e+00,-3.288198e+00,2.791446e+01
-6.041268e+00,-3.285594e+00,2.785999e+01
-6.013837e+00,-3.283318e+00,2.780557e+01
-5.986658e+00,-3.281365e+00,2.775119e+01
-5.959732e+00,-3.279733e+00,2.769685e+01
-5.933058e+00,-3.278418e+00,2.764256e+01
-5.906639e+00,-3.277416e+00,2.758833e+01
-5.880474e+00,-3.276725e+00,2.753414e+01
-5.854564e+00,-3.276341e+00,2.748002e+01
-5.828910e+00,-3.276260e+00,2.742595e+01
-5.803511e+00,-3.276479e+00,2.737194e+01
-5.778369e+00,-3.276996e+00,2.731800e+01
-5.753484e+00,-3.277806e+00,2.726412e+01
-5.728856e+00,-3.278907e+00,2.721031e+01
-5.704485e+00,-3.280295e+00,2.715656e+01
-5.680372e+00,-3.281968e+00,2.710290e+01
-5.656517e+00,-3.283922e+00,2.704930e+01
-5.632920e+00,-3.286154e+00,2.699578e+01
-5.609582e+00,-3.288662e+00,2.694235e+01
-5.586502e+00,-3.291442e+00,2.688899e+01
-5.563681e+00,-3.294491e+00,2.683571e+01
-5.541118e+00,-3.297808e+00,2.678252e+01
-5.518814e+00,-3.301387e+00,2.672942e+01
-5.496770e+00,-3.305228e+00,2.667641e+01
-5.474984e+00,-3.309327e+00,2.662348e+01
-5.453456e+00,-3.313681e+00,2.657065e+01
-5.432188e+00,-3.318288e+00,2.651792e+01
-5.411178e+00,-3.323146e+00,2.646528e+01
-5.390427e+00,-3.328251e+00,2.641273e+01
-5.369935e+00,-3.333600e+00,2.636029e+01
-5.349701e+00,-3.339193e+00,2.630795e+01
-5.329725e+00,-3.345025e+00,2.625571e+01
-5.310007e+00,-3.351095e+00,2.620357e+01
-5.290546e+00,-3.357400e+00,2.615155e+01
-5.271344e+00,-3.363938e+00,2.609963e+01
-5.252398e+00,-3.370707e+00,2.604781e+01
-5.233710e+00,-3.377703e+00,2.599611e+01
-5.215278e+00,-3.384926e+00,2.594452e+01
-5.197103e+00,-3.392373e+00,2.589305e+01
-5.179183e+00,-3.400041e+00,2.584169e+01
-5.161520e+00,-3.407928e+00,2.579045e+01
-5.144111e+00,-3.416033e+00,2.573932e+01
-5.126958e+00,-3.424354e+00,2.568831e+01
-5.110059e+00,-3.432888e+00,2.563743e+01
-5.093414e+00,-3.441633e+00,2.558667e+01
-5.077023e+00,-3.450588e+00,2.553603e+01
-5.060885e+00,-3.459751e+00,2.548551e+01
-5.045000e+00,-3.469119e+00,2.543512e+01
-5.029368e+00,-3.478692e+00,2.538486e+01
-5.013987e+00,-3.488466e+00,2.533473e+01
-4.998857e+00,-3.498441e+00,2.528473e+01
-4.983978e+00,-3.508615e+00,2.523485e+01
-4.969350e+00,-3.518986e+00,2.518511e+01
-4.954971e+00,-3.529553e+00,2.513551e+01
-4.940841e+00,-3.540314e+00,2.508604e+01
-4.926960e+00,-3.551267e+00,2.503670e+01
-4.913327e+00,-3.562411e+00,2.498750e+01
-4.899942e+00,-3.573744e+00,2.493844e+01
-4.886803e+00,-3.585266e+00,2.488952e+01
-4.873911e+00,-3.596974e+00,2.484074e+01
-4.861264e+00,-3.608867e+00,2.479210e+01
-4.848862e+00,-3.620945e+00,2.474360e+01
-4.836705e+00,-3.633205e+00,2.469525e+01
-4.824792e+00,-3.645646e+00,2.464704e+01
-4.813122e+00,-3.658268e+00,2.459898e+01
-4.801695e+00,-3.671068e+00,2.455106e+01
-4.790510e+00,-3.684047e+00,2.450329e+01
-4.779565e+00,-3.697202e+00,2.445567e+01
-4.768862e+00,-3.710533e+00,2.440820e+01
-4.758399e+00,-3.724038e+00,2.436089e+01
-4.748175e+00,-3.737717e+00,2.431372e+01
-4.738189e+00,-3.751568e+00,2.426671e+01
-4.728442e+00,-3.765591e+00,2.421985e+01
-4.718932e+00,-3.779785e+00,2.417315e+01
-4.709659e+00,-3.794149e+00,2.412660e+01
-4.700622e+00,-3.808681e+00,2.408021e+01
-4.691820e+00,-3.823382e+00,2.403398e+01
-4.683253e+00,-3.838250e+00,2.398791e+01
-4.674919e+00,-3.853285e+00,2.394200e+01
-4.666820e+00,-3.868485e+00,2.389624e+01
-4.658953e+00,-3.883850e+00,2.385066e+01
-4.651317e+00,-3.899380e+00,2.380523e+01
-4.643914e+00,-3.915074e+00,2.375997e+01
-4.636740e+00,-3.930931e+00,2.371487e+01
-4.629797e+00,-3.946950e+00,2.366994e+01
-4.623083e+00,-3.963131e+00,2.362518e+01
-4.616598e+00,-3.979474e+00,2.358059e+01
-4.610341e+00,-3.995977e+00,2.353616e+01
-4.604310e+00,-4.012641e+00,2.349191e+01
-4.598507e+00,-4.029465e+00,2.344782e+01
-4.592929e+00,-4.046449e+00,2.340391e+01
-4.587577e+00,-4.063591e+00,2.336017e+01
-4.582449e+00,-4.080892e+00,2.331661e+01
-4.577546e+00,-4.098352e+00,2.327322e+01
-4.572865e+00,-4.115970e+00,2.323001e+01
-4.568408e+00,-4.133745e+00,2.318697e+01
-4.564172e+00,-4.151678e+00,2.314411e+01
-4.560158e+00,-4.169768e+00,2.310143e+01
-4.556364e+00,-4.188015e+00,2.305893e+01
-4.552790e+00,-4.206418e+00,2.301662e+01
-4.549436e+00,-4.224979e+00,2.297448e+01
-4.546301e+00,-4.243695e+00,2.293253e+01
-4.543384e+00,-4.262568e+00,2.289076e+01
-4.540684e+00,-4.281596e+00,2.284918e+01
-4.538202e+00,-4.300781e+00,2.280778e+01
-4.535936e+00,-4.320121e+00,2.276657e+01
-4.533885e+00,-4.339618e+00,2.272555e+01
-4.532050e+00,-4.359270e+00,2.268472e+01
-4.530430e+00,-4.379077e+00,2.264408e+01
-4.529023e+00,-4.399041e+00,2.260363e+01
-4.527830e+00,-4.419160e+00,2.256337e+01
-4.526849e+00,-4.439435e+00,2.252331e+01
-4.526081e+00,-4.459865e+00,2.248344e+01
-4.525525e+00,-4.480452e+00,2.244377e+01
-4.525180e+00,-4.501194e+00,2.240430e+01
-4.525045e+00,-4.522092e+00,2.236502e+01
-4.525120e+00,-4.543147e+00,2.232594e+01
-4.525405e+00,-4.564358e+00,2.228706e+01
-4.525899e+00,-4.585725e+00,2.224839e+01
-4.526602e+00,-4.607249e+00,2.220992e+01
-4.527512e+00,-4.628929e+00,2.217165e+01
-4.528630e+00,-4.650767e+00,2.213358e+01
-4.529955e+00,-4.672762e+00,2.209572e+01
-4.531486e+00,-4.694914e+00,2.205807e+01
-4.533223e+00,-4.717223e+00,2.202063e+01
-4.535166e+00,-4.739691e+00,2.198340e+01
-4.537313e+00,-4.762317e+00,2.194638e+01
-4.539666e+00,-4.785101e+00,2.190957e+01
-4.542222e+00,-4.808044e+00,2.187297e+01
-4.544982e+00,-4.831145e+00,2.183659e+01
-4.547945e+00,-4.854407e+00,2.180043e+01
-4.551111e+00,-4.877827e+00,2.176448e+01
-4.554479e+00,-4.901408e+00,2.172875e+01
-4.558049e+00,-4.925149e+00,2.169324e+01
-4.561821e+00,-4.949051e+00,2.165795e+01
-4.565794e+00,-4.973114e+00,2.162288e+01
-4.569967e+00,-4.997338e+00,2.158804e+01
-4.574341e+00,-5.021724e+00,2.155342e+01
-4.578915e+00,-5.046273e+00,2.151903e+01
-4.583688e+00,-5.070983e+00,2.148487e+01
-4.588661e+00,-5.095857e+00,2.145093e+01
-4.593832e+00,-5.120895e+00,2.141723e+01
-4.599202e+00,-5.146096e+00,2.138376e+01
-4.604770e+00,-5.171462e+00,2.135052e+01
-4.610536e+00,-5.196992e+00,2.131752e+01
-4.616499e+00,-5.222687e+00,2.128475e+01
-4.622659e+00,-5.248549e+00,2.125222e+01
-4.629017e+00,-5.274576e+00,2.121993e+01
-4.635570e+00,-5.300770e+00,2.118788e+01
-4.642320e+00,-5.327131e+00,2.115607e+01
-4.649266e+00,-5.353659e+00,2.112451e+01
-4.656408e+00,-5.380355e+00,2.109319e+01
-4.663745e+00,-5.407220e+00,2.106212e+01
-4.671278e+00,-5.434254e+00,2.103129e+01
-4.679005e+00,-5.461458e+00,2.100072e+01
-4.686927e+00,-5.488831e+00,2.097040e+01
-4.695043e+00,-5.516374e+00,2.094033e+01
-4.703353e+00,-5.544089e+00,2.091052e+01
-4.711857e+00,-5.571975e+00,2.088096e+01
-4.720555e+00,-5.600033e+00,2.085166e+01
-4.729447e+00,-5.628264e+00,2.082262e+01
-4.738532e+00,-5.656667e+00,2.079384e+01
-4.747810e+00,-5.685244e+00,2.076533e+01
-4.757280e+00,-5.713994e+00,2.073708e+01
-4.766944e+00,-5.742919e+00,2.070910e+01
-4.776800e+00,-5.772019e+00,2.068139e+01
-4.786848e+00,-5.801294e+00,2.065394e+01
-4.797089e+00,-5.830746e+00,2.062677e+01
-4.807521e+00,-5.860373e+00,2.059988e+01
-4.818146e+00,-5.890178e+00,2.057325e+01
-4.828962e+00,-5.920159e+00,2.054691e+01
-4.839969e+00,-5.950319e+00,2.052085e+01
-4.851169e+00,-5.980656e+00,2.049507e+01
-4.862559e+00,-6.011173e+00,2.046957e+01
-4.874141e+00,-6.041869e+00,2.044436e+01
-4.885914e+00,-6.072744e+00,2.041943e+01
-4.897877e+00,-6.103799e+00,2.039479e+01
-4.910032e+00,-6.135035e+00,2.037045e+01
-4.922378e+00,-6.166452e+00,2.034640e+01
-4.934914e+00,-6.198050e+00,2.032264e+01
-4.947640e+00,-6.229830e+00,2.029919e+01
-4.960557e+00,-6.261792e+00,2.027603e+01
-4.973665e+00,-6.293937e+00,2.025317e+01
-4.986963e+00,-6.326265e+00,2.023062e+01
-5.000451e+00,-6.358776e+00,2.020837e+01
-5.014129e+00,-6.391471e+00,2.018644e+01
-5.027998e+00,-6.424350e+00,2.016481e+01
-5.042056e+00,-6.457413e+00,2.014349e+01
-5.056305e+00,-6.490661e+00,2.012249e+01
-5.070743e+00,-6.524094e+00,2.010181e+01
-5.085372e+00,-6.557712e+00,2.008145e+01
-5.100190e+00,-6.591516e+00,2.006141e+01
-5.115198e+00,-6.625506e+00,2.004169e+01
-5.130396e+00,-6.659682e+00,2.002230e+01
-5.145784e+00,-6.694044e+00,2.000324e+01
-5.161361e+00,-6.728593e+00,1.998451e+01
-5.177129e+00,-6.763329e+00,1.996612e+01
-5.193085e+00,-6.798251e+00,1.994806e+01
-5.209232e+00,-6.833361e+00,1.993033e+01
-5.225568e+00,-6.868658e+00,1.991295e+01
-5.242094e+00,-6.904143e+00,1.989592e+01
-5.258809e+00,-6.939815e+00,1.987923e+01
-5.275714e+00,-6.975674e+00,1.986289e+01
-5.292808e+00,-7.011721e+00,1.984690e+01
-5.310092e+00,-7.047956e+00,1.983126e+01
-5.327566e+00,-7.084379e+00,1.981598e+01
-5.345228e+00,-7.120989e+00,1.980106e+01
-5.363081e+00,-7.157787e+00,1.978650e+01
-5.381123e+00,-7.194773e+00,1.977231e+01
-5.399354e+00,-7.231946e+00,1.975848e+01
-5.417774e+00,-7.269307e+00,1.974503e+01
-5.436384e+00,-7.306855e+00,1.973194e+01
-5.455184e+00,-7.344590e+00,1.971924e+01
-5.474172e+00,-7.382512e+00,1.970691e+01
-5.493351e+00,-7.420620e+00,1.969496e+01
-5.512718e+00,-7.458915e+00,1.968340e+01
-5.532274e+00,-7.497396e+00,1.967222e+01
-5.552020e+00,-7.536063e+00,1.966144e+01
-5.571955e+00,-7.574916e+00,1.965104e+01
-5.592079e+00,-7.613954e+00,1.964105e+01
-5.612393e+00,-7.653176e+00,1.963145e+01
-5.632895e+00,-7.692582e+00,1.962225e+01
-5.653587e+00,-7.732172e+00,1.961346e+01
-5.674467e+00,-7.771946e+00,1.960508e+01
-5.695536e+00,-7.811902e+00,1.959710e+01
-5.716794e+00,-7.852040e+00,1.958954e+01
-5.738241e+00,-7.892359e+00,1.958240e+01
-5.759876e+00,-7.932859e+00,1.957568e+01
-5.781701e+00,-7.973539e+00,1.956939e+01
-5.803713e+00,-8.014398e+00,1.956351e+01
-5.825914e+00,-8.055436e+00,1.955807e+01
-5.848304e+00,-8.096651e+00,1.955307e+01
-5.870881e+00,-8.138043e+00,1.954850e+01
-5.893647e+00,-8.179610e+00,1.954436e+01
-5.916600e+00,-8.221352e+00,1.954068e+01
-5.939742e+00,-8.263268e+00,1.953743e+01
-5.963071e+00,-8.305356e+00,1.953464e+01
-5.986587e+00,-8.347616e+00,1.953230e+01
-6.010291e+00,-8.390046e+00,1.953042e+01
-6.034182e+00,-8.432645e+00,1.952899e+01
-6.058261e+00,-8.475412e+00,1.952803e+01
-6.082525e+00,-8.518344e+00,1.952754e+01
-6.106977e+00,-8.561442e+00,1.952751e+01
-6.131615e+00,-8.604704e+00,1.952796e+01
-6.156439e+00,-8.648127e+00,1.952889e+01
-6.181448e+00,-8.691711e+00,1.953029e+01
-6.206644e+00,-8.735453e+00,1.953218e+01
-6.232024e+00,-8.779353e+00,1.953456e+01
-6.257590e+00,-8.823408e+00,1.953742e+01
-6.283341e+00,-8.867616e+00,1.954078e+01
-6.309276e+00,-8.911976e+00,1.954464e+01
-6.335395e+00,-8.956486e+00,1.954900e+01
-6.361697e+00,-9.001143e+00,1.955387e+01
-6.388183e+00,-9.045946e+00,1.955924e+01
-6.414852e+00,-9.090893e+00,1.956513e+01
-6.441704e+00,-9.135980e+00,1.957153e+01
-6.468738e+00,-9.181207e+00,1.957845e+01
-6.495953e+00,-9.226571e+00,1.958589e+01
-6.523350e+00,-9.272069e+00,1.959386e+01
-6.550927e+00,-9.317698e+00,1.960236e+01
-6.578685e+00,-9.363457e+00,1.961140e+01
-6.606623e+00,-9.409342e+00,1.962097e+01
-6.634739e+00,-9.455352e+00,1.963108e+01
-6.663035e+00,-9.501482e+00,1.964174e+01
-6.691508e+00,-9.547730e+00,1.965295e+01
-6.720159e+00,-9.594094e+00,1.966470e+01
-6.748987e+00,-9.640570e+00,1.967702e+01
-6.777990e+00,-9.687155e+00,1.968989e+01
-6.807170e+00,-9.733847e+00,1.970332e+01
-6.836524e+00,-9.780640e+00,1.971732e+01
-6.866052e+00,-9.827534e+00,1.973190e+01
-6.895753e+00,-9.874523e+00,1.974704e+01
-6.925627e+00,-9.921604e+00,1.976276e+01
-6.955672e+00,-9.968774e+00,1.977907e+01
-6.985889e+00,-1.001603e+01,1.979596e+01
-7.016275e+00,-1.006337e+01,1.981343e+01
-7.046830e+00,-1.011078e+01,1.983150e+01
